scenario_id,policy,route_id,month,type_id,roundtrips
p80-f50-h8,optimized,10372,11,673,106
p80-f50-h8,optimized,10372,12,631,0
p80-f50-h8,optimized,10372,12,673,166
p80-f50-h8,optimized,14457,1,629,0
p80-f50-h8,optimized,14457,1,631,13
p80-f50-h8,optimized,14457,1,673,83
p80-f50-h8,optimized,14457,2,629,0
p80-f50-h8,optimized,14457,2,631,32
p80-f50-h8,optimized,14457,2,673,51
p80-f50-h8,optimized,14457,3,629,0
p80-f50-h8,optimized,14457,3,631,32
p80-f50-h8,optimized,14457,3,673,74
p80-f50-h8,optimized,14457,4,629,0
p80-f50-h8,optimized,14457,4,631,12
p80-f50-h8,optimized,14457,4,673,106
p80-f50-h8,optimized,14457,5,629,0
p80-f50-h8,optimized,14457,5,631,35
p80-f50-h8,optimized,14457,5,673,75
p80-f50-h8,optimized,14457,6,629,0
p80-f50-h8,optimized,14457,6,631,3
p80-f50-h8,optimized,14457,6,673,120
p80-f50-h8,optimized,14457,7,629,0
p80-f50-h8,optimized,14457,7,631,24
p80-f50-h8,optimized,14457,7,673,97
p80-f50-h8,optimized,14457,8,629,0
p80-f50-h8,optimized,14457,8,631,32
p80-f50-h8,optimized,14457,8,673,92
p80-f50-h8,optimized,14457,9,629,0
p80-f50-h8,optimized,14457,9,631,5
p80-f50-h8,optimized,14457,9,673,113
p80-f50-h8,optimized,14457,10,629,0
p80-f50-h8,optimized,14457,10,631,88
p80-f50-h8,optimized,14457,10,673,0
p80-f50-h8,optimized,14457,11,629,0
p80-f50-h8,optimized,14457,11,631,16
p80-f50-h8,optimized,14457,11,673,64
p80-f50-h8,optimized,14457,12,629,0
p80-f50-h8,optimized,14457,12,631,22
p80-f50-h8,optimized,14457,12,673,83
p80-f50-h8,optimized,11122,1,629,0
p80-f50-h8,optimized,11122,1,631,92
p80-f50-h8,optimized,11122,1,673,0
p80-f50-h8,optimized,11122,2,629,0
p80-f50-h8,optimized,11122,2,631,84
p80-f50-h8,optimized,11122,2,673,0
p80-f50-h8,optimized,11122,3,629,0
p80-f50-h8,optimized,11122,3,631,93
p80-f50-h8,optimized,11122,3,673,0
p80-f50-h8,optimized,11122,4,629,0
p80-f50-h8,optimized,11122,4,631,89
p80-f50-h8,optimized,11122,4,673,0
p80-f50-h8,optimized,11122,5,629,0
p80-f50-h8,optimized,11122,5,631,65
p80-f50-h8,optimized,11122,5,673,36
p80-f50-h8,optimized,11122,6,629,0
p80-f50-h8,optimized,11122,6,631,70
p80-f50-h8,optimized,11122,6,673,40
p80-f50-h8,optimized,11122,7,629,0
p80-f50-h8,optimized,11122,7,631,63
p80-f50-h8,optimized,11122,7,673,46
p80-f50-h8,optimized,11122,8,629,0
p80-f50-h8,optimized,11122,8,631,108
p80-f50-h8,optimized,11122,8,673,0
p80-f50-h8,optimized,11122,9,629,0
p80-f50-h8,optimized,11122,9,631,106
p80-f50-h8,optimized,11122,9,673,0
p80-f50-h8,optimized,11122,10,629,0
p80-f50-h8,optimized,11122,10,631,108
p80-f50-h8,optimized,11122,10,673,0
p80-f50-h8,optimized,11122,11,629,0
p80-f50-h8,optimized,11122,11,631,102
p80-f50-h8,optimized,11122,11,673,0
p80-f50-h8,optimized,11122,12,629,0
p80-f50-h8,optimized,11122,12,631,109
p80-f50-h8,optimized,11122,12,673,0
p80-f50-h8,optimized,13851,1,629,0
p80-f50-h8,optimized,13851,1,631,3
p80-f50-h8,optimized,13851,1,673,93
p80-f50-h8,optimized,13851,2,629,0
p80-f50-h8,optimized,13851,2,631,1
p80-f50-h8,optimized,13851,2,673,83
p80-f50-h8,optimized,13851,3,629,0
p80-f50-h8,optimized,13851,3,631,0
p80-f50-h8,optimized,13851,3,673,99
p80-f50-h8,optimized,13851,4,629,0
p80-f50-h8,optimized,13851,4,631,7
p80-f50-h8,optimized,13851,4,673,89
p80-f50-h8,optimized,13851,5,629,0
p80-f50-h8,optimized,13851,5,631,4
p80-f50-h8,optimized,13851,5,673,112
p80-f50-h8,optimized,13851,6,629,0
p80-f50-h8,optimized,13851,6,631,12
p80-f50-h8,optimized,13851,6,673,99
p80-f50-h8,optimized,13851,7,629,0
p80-f50-h8,optimized,13851,7,631,11
p80-f50-h8,optimized,13851,7,673,99
p80-f50-h8,optimized,13851,8,629,0
p80-f50-h8,optimized,13851,8,631,0
p80-f50-h8,optimized,13851,8,673,106
p80-f50-h8,optimized,13851,9,629,0
p80-f50-h8,optimized,13851,9,631,20
p80-f50-h8,optimized,13851,9,673,77
p80-f50-h8,optimized,13851,10,629,0
p80-f50-h8,optimized,13851,10,631,0
p80-f50-h8,optimized,13851,10,673,76
p80-f50-h8,optimized,13851,11,629,0
p80-f50-h8,optimized,13851,11,631,12
p80-f50-h8,optimized,13851,11,673,44
p80-f50-h8,optimized,13851,12,629,0
p80-f50-h8,optimized,13851,12,631,23
p80-f50-h8,optimized,13851,12,673,40
p80-f50-h8,optimized,12280,1,629,0
p80-f50-h8,optimized,12280,1,631,1
p80-f50-h8,optimized,12280,1,673,70
p80-f50-h8,optimized,12280,2,629,0
p80-f50-h8,optimized,12280,2,631,2
p80-f50-h8,optimized,12280,2,673,63
p80-f50-h8,optimized,12280,3,629,0
p80-f50-h8,optimized,12280,3,631,5
p80-f50-h8,optimized,12280,3,673,69
p80-f50-h8,optimized,12280,4,629,0
p80-f50-h8,optimized,12280,4,631,12
p80-f50-h8,optimized,12280,4,673,63
p80-f50-h8,optimized,12280,5,629,0
p80-f50-h8,optimized,12280,5,631,10
p80-f50-h8,optimized,12280,5,673,80
p80-f50-h8,optimized,12280,6,629,0
p80-f50-h8,optimized,12280,6,631,2
p80-f50-h8,optimized,12280,6,673,91
p80-f50-h8,optimized,12280,7,629,0
p80-f50-h8,optimized,12280,7,631,9
p80-f50-h8,optimized,12280,7,673,97
p80-f50-h8,optimized,12280,8,629,0
p80-f50-h8,optimized,12280,8,631,0
p80-f50-h8,optimized,12280,8,673,107
p80-f50-h8,optimized,12280,9,629,0
p80-f50-h8,optimized,12280,9,631,11
p80-f50-h8,optimized,12280,9,673,90
p80-f50-h8,optimized,12280,10,629,0
p80-f50-h8,optimized,12280,10,631,0
p80-f50-h8,optimized,12280,10,673,92
p80-f50-h8,optimized,12280,11,629,0
p80-f50-h8,optimized,12280,11,631,5
p80-f50-h8,optimized,12280,11,673,75
p80-f50-h8,optimized,12280,12,629,0
p80-f50-h8,optimized,12280,12,631,0
p80-f50-h8,optimized,12280,12,673,65
p80-f50-h8,optimized,14869,1,629,0
p80-f50-h8,optimized,14869,1,631,6
p80-f50-h8,optimized,14869,1,673,56
p80-f50-h8,optimized,14869,2,629,0
p80-f50-h8,optimized,14869,2,631,3
p80-f50-h8,optimized,14869,2,673,66
p80-f50-h8,optimized,14869,3,629,0
p80-f50-h8,optimized,14869,3,631,10
p80-f50-h8,optimized,14869,3,673,70
p80-f50-h8,optimized,14869,4,629,0
p80-f50-h8,optimized,14869,4,631,4
p80-f50-h8,optimized,14869,4,673,97
p80-f50-h8,optimized,14869,5,629,0
p80-f50-h8,optimized,14869,5,631,13
p80-f50-h8,optimized,14869,5,673,72
p80-f50-h8,optimized,14869,6,629,0
p80-f50-h8,optimized,14869,6,631,13
p80-f50-h8,optimized,14869,6,673,52
p80-f50-h8,optimized,14869,7,629,0
p80-f50-h8,optimized,14869,7,631,0
p80-f50-h8,optimized,14869,7,673,68
p80-f50-h8,optimized,14869,8,629,0
p80-f50-h8,optimized,14869,8,631,0
p80-f50-h8,optimized,14869,8,673,77
p80-f50-h8,optimized,14869,9,629,0
p80-f50-h8,optimized,14869,9,631,17
p80-f50-h8,optimized,14869,9,673,83
p80-f50-h8,optimized,14869,10,629,0
p80-f50-h8,optimized,14869,10,631,0
p80-f50-h8,optimized,14869,10,673,86
p80-f50-h8,optimized,14869,11,629,0
p80-f50-h8,optimized,14869,11,631,14
p80-f50-h8,optimized,14869,11,673,60
p80-f50-h8,optimized,14869,12,629,0
p80-f50-h8,optimized,14869,12,631,17
p80-f50-h8,optimized,14869,12,673,51
p80-f50-h8,optimized,14783,1,629,0
p80-f50-h8,optimized,14783,1,631,31
p80-f50-h8,optimized,14783,1,673,28
p80-f50-h8,optimized,14783,2,629,0
p80-f50-h8,optimized,14783,2,631,0
p80-f50-h8,optimized,14783,2,673,61
p80-f50-h8,optimized,14783,3,629,0
p80-f50-h8,optimized,14783,3,631,17
p80-f50-h8,optimized,14783,3,673,57
p80-f50-h8,optimized,14783,4,629,0
p80-f50-h8,optimized,14783,4,631,0
p80-f50-h8,optimized,14783,4,673,63
p80-f50-h8,optimized,14783,5,629,0
p80-f50-h8,optimized,14783,5,631,28
p80-f50-h8,optimized,14783,5,673,60
p80-f50-h8,optimized,14783,6,629,0
p80-f50-h8,optimized,14783,6,631,37
p80-f50-h8,optimized,14783,6,673,52
p80-f50-h8,optimized,14783,7,629,0
p80-f50-h8,optimized,14783,7,631,0
p80-f50-h8,optimized,14783,7,673,93
p80-f50-h8,optimized,14783,8,629,0
p80-f50-h8,optimized,14783,8,631,0
p80-f50-h8,optimized,14783,8,673,94
p80-f50-h8,optimized,14783,9,629,0
p80-f50-h8,optimized,14783,9,631,39
p80-f50-h8,optimized,14783,9,673,52
p80-f50-h8,optimized,14783,10,629,0
p80-f50-h8,optimized,14783,10,631,0
p80-f50-h8,optimized,14783,10,673,87
p80-f50-h8,optimized,14783,11,629,0
p80-f50-h8,optimized,14783,11,631,21
p80-f50-h8,optimized,14783,11,673,43
p80-f50-h8,optimized,14783,12,629,0
p80-f50-h8,optimized,14783,12,631,36
p80-f50-h8,optimized,14783,12,673,32
p80-f50-h8,historical_shares,11109,1,629,142
p80-f50-h8,historical_shares,11109,1,631,11
p80-f50-h8,historical_shares,11109,1,673,31
p80-f50-h8,historical_shares,11109,2,629,123
p80-f50-h8,historical_shares,11109,2,631,9
p80-f50-h8,historical_shares,11109,2,673,27
p80-f50-h8,historical_shares,11109,3,629,147
p80-f50-h8,historical_shares,11109,3,631,11
p80-f50-h8,historical_shares,11109,3,673,32
p80-f50-h8,historical_shares,11109,4,629,137
p80-f50-h8,historical_shares,11109,4,631,11
p80-f50-h8,historical_shares,11109,4,673,30
p80-f50-h8,historical_shares,11109,5,629,157
p80-f50-h8,historical_shares,11109,5,631,12
p80-f50-h8,historical_shares,11109,5,673,35
p80-f50-h8,historical_shares,11109,6,629,160
p80-f50-h8,historical_shares,11109,6,631,12
p80-f50-h8,historical_shares,11109,6,673,36
p80-f50-h8,historical_shares,11109,7,629,152
p80-f50-h8,historical_shares,11109,7,631,12
p80-f50-h8,historical_shares,11109,7,673,33
p80-f50-h8,historical_shares,11109,8,629,156
p80-f50-h8,historical_shares,11109,8,631,12
p80-f50-h8,historical_shares,11109,8,673,34
p80-f50-h8,historical_shares,11109,9,629,158
p80-f50-h8,historical_shares,11109,9,631,12
p80-f50-h8,historical_shares,11109,9,673,35
p80-f50-h8,historical_shares,11109,10,629,148
p80-f50-h8,historical_shares,11109,10,631,11
p80-f50-h8,historical_shares,11109,10,673,33
p80-f50-h8,historical_shares,11109,11,629,123
p80-f50-h8,historical_shares,11109,11,631,10
p80-f50-h8,historical_shares,11109,11,673,27
p80-f50-h8,historical_shares,11109,12,629,175
p80-f50-h8,historical_shares,11109,12,631,13
p80-f50-h8,historical_shares,11109,12,673,39
p80-f50-h8,historical_shares,10372,1,631,16
p80-f50-h8,historical_shares,10372,1,673,153
p80-f50-h8,historical_shares,10372,2,631,15
p80-f50-h8,historical_shares,10372,2,673,137
p80-f50-h8,historical_shares,10372,3,631,18
p80-f50-h8,historical_shares,10372,3,673,169
p80-f50-h8,historical_shares,10372,4,631,13
p80-f50-h8,historical_shares,10372,4,673,125
p80-f50-h8,historical_shares,10372,5,631,2
p80-f50-h8,historical_shares,10372,5,673,16
p80-f50-h8,historical_shares,10372,6,631,14
p80-f50-h8,historical_shares,10372,6,673,127
p80-f50-h8,historical_shares,10372,7,631,16
p80-f50-h8,historical_shares,10372,7,673,147
p80-f50-h8,historical_shares,10372,8,631,16
p80-f50-h8,historical_shares,10372,8,673,152
p80-f50-h8,historical_shares,10372,9,631,14
p80-f50-h8,historical_shares,10372,9,673,129
p80-f50-h8,historical_shares,10372,10,631,13
p80-f50-h8,historical_shares,10372,10,673,121
p80-f50-h8,historical_shares,10372,11,631,10
p80-f50-h8,historical_shares,10372,11,673,97
p80-f50-h8,historical_shares,10372,12,631,16
p80-f50-h8,historical_shares,10372,12,673,150
p80-f50-h8,historical_shares,14457,1,629,84
p80-f50-h8,historical_shares,14457,1,631,8
p80-f50-h8,historical_shares,14457,1,673,30
p80-f50-h8,historical_shares,14457,2,629,72
p80-f50-h8,historical_shares,14457,2,631,7
p80-f50-h8,historical_shares,14457,2,673,26
p80-f50-h8,historical_shares,14457,3,629,92
p80-f50-h8,historical_shares,14457,3,631,9
p80-f50-h8,historical_shares,14457,3,673,33
p80-f50-h8,historical_shares,14457,4,629,103
p80-f50-h8,historical_shares,14457,4,631,11
p80-f50-h8,historical_shares,14457,4,673,36
p80-f50-h8,historical_shares,14457,5,629,96
p80-f50-h8,historical_shares,14457,5,631,10
p80-f50-h8,historical_shares,14457,5,673,33
p80-f50-h8,historical_shares,14457,6,629,107
p80-f50-h8,historical_shares,14457,6,631,11
p80-f50-h8,historical_shares,14457,6,673,38
p80-f50-h8,historical_shares,14457,7,629,105
p80-f50-h8,historical_shares,14457,7,631,11
p80-f50-h8,historical_shares,14457,7,673,37
p80-f50-h8,historical_shares,14457,8,629,108
p80-f50-h8,historical_shares,14457,8,631,11
p80-f50-h8,historical_shares,14457,8,673,38
p80-f50-h8,historical_shares,14457,9,629,103
p80-f50-h8,historical_shares,14457,9,631,11
p80-f50-h8,historical_shares,14457,9,673,36
p80-f50-h8,historical_shares,14457,10,629,74
p80-f50-h8,historical_shares,14457,10,631,8
p80-f50-h8,historical_shares,14457,10,673,26
p80-f50-h8,historical_shares,14457,11,629,70
p80-f50-h8,historical_shares,14457,11,631,7
p80-f50-h8,historical_shares,14457,11,673,25
p80-f50-h8,historical_shares,14457,12,629,92
p80-f50-h8,historical_shares,14457,12,631,9
p80-f50-h8,historical_shares,14457,12,673,32
p80-f50-h8,historical_shares,11122,1,629,105
p80-f50-h8,historical_shares,11122,1,631,7
p80-f50-h8,historical_shares,11122,1,673,3
p80-f50-h8,historical_shares,11122,2,629,96
p80-f50-h8,historical_shares,11122,2,631,6
p80-f50-h8,historical_shares,11122,2,673,3
p80-f50-h8,historical_shares,11122,3,629,113
p80-f50-h8,historical_shares,11122,3,631,7
p80-f50-h8,historical_shares,11122,3,673,4
p80-f50-h8,historical_shares,11122,4,629,106
p80-f50-h8,historical_shares,11122,4,631,7
p80-f50-h8,historical_shares,11122,4,673,3
p80-f50-h8,historical_shares,11122,5,629,126
p80-f50-h8,historical_shares,11122,5,631,8
p80-f50-h8,historical_shares,11122,5,673,4
p80-f50-h8,historical_shares,11122,6,629,137
p80-f50-h8,historical_shares,11122,6,631,9
p80-f50-h8,historical_shares,11122,6,673,4
p80-f50-h8,historical_shares,11122,7,629,136
p80-f50-h8,historical_shares,11122,7,631,9
p80-f50-h8,historical_shares,11122,7,673,4
p80-f50-h8,historical_shares,11122,8,629,133
p80-f50-h8,historical_shares,11122,8,631,9
p80-f50-h8,historical_shares,11122,8,673,4
p80-f50-h8,historical_shares,11122,9,629,125
p80-f50-h8,historical_shares,11122,9,631,8
p80-f50-h8,historical_shares,11122,9,673,4
p80-f50-h8,historical_shares,11122,10,629,133
p80-f50-h8,historical_shares,11122,10,631,9
p80-f50-h8,historical_shares,11122,10,673,4
p80-f50-h8,historical_shares,11122,11,629,118
p80-f50-h8,historical_shares,11122,11,631,7
p80-f50-h8,historical_shares,11122,11,673,4
p80-f50-h8,historical_shares,11122,12,629,126
p80-f50-h8,historical_shares,11122,12,631,8
p80-f50-h8,historical_shares,11122,12,673,4
p80-f50-h8,historical_shares,13851,1,629,1
p80-f50-h8,historical_shares,13851,1,631,13
p80-f50-h8,historical_shares,13851,1,673,83
p80-f50-h8,historical_shares,13851,2,629,1
p80-f50-h8,historical_shares,13851,2,631,11
p80-f50-h8,historical_shares,13851,2,673,73
p80-f50-h8,historical_shares,13851,3,629,1
p80-f50-h8,historical_shares,13851,3,631,13
p80-f50-h8,historical_shares,13851,3,673,86
p80-f50-h8,historical_shares,13851,4,629,1
p80-f50-h8,historical_shares,13851,4,631,13
p80-f50-h8,historical_shares,13851,4,673,83
p80-f50-h8,historical_shares,13851,5,629,1
p80-f50-h8,historical_shares,13851,5,631,16
p80-f50-h8,historical_shares,13851,5,673,100
p80-f50-h8,historical_shares,13851,6,629,1
p80-f50-h8,historical_shares,13851,6,631,15
p80-f50-h8,historical_shares,13851,6,673,96
p80-f50-h8,historical_shares,13851,7,629,1
p80-f50-h8,historical_shares,13851,7,631,15
p80-f50-h8,historical_shares,13851,7,673,95
p80-f50-h8,historical_shares,13851,8,629,1
p80-f50-h8,historical_shares,13851,8,631,14
p80-f50-h8,historical_shares,13851,8,673,91
p80-f50-h8,historical_shares,13851,9,629,1
p80-f50-h8,historical_shares,13851,9,631,13
p80-f50-h8,historical_shares,13851,9,673,83
p80-f50-h8,historical_shares,13851,10,629,1
p80-f50-h8,historical_shares,13851,10,631,10
p80-f50-h8,historical_shares,13851,10,673,65
p80-f50-h8,historical_shares,13851,11,629,0
p80-f50-h8,historical_shares,13851,11,631,8
p80-f50-h8,historical_shares,13851,11,673,49
p80-f50-h8,historical_shares,13851,12,629,1
p80-f50-h8,historical_shares,13851,12,631,8
p80-f50-h8,historical_shares,13851,12,673,54
p80-f50-h8,historical_shares,12280,1,629,33
p80-f50-h8,historical_shares,12280,1,631,28
p80-f50-h8,historical_shares,12280,1,673,22
p80-f50-h8,historical_shares,12280,2,629,30
p80-f50-h8,historical_shares,12280,2,631,26
p80-f50-h8,historical_shares,12280,2,673,20
p80-f50-h8,historical_shares,12280,3,629,34
p80-f50-h8,historical_shares,12280,3,631,29
p80-f50-h8,historical_shares,12280,3,673,23
p80-f50-h8,historical_shares,12280,4,629,34
p80-f50-h8,historical_shares,12280,4,631,30
p80-f50-h8,historical_shares,12280,4,673,23
p80-f50-h8,historical_shares,12280,5,629,41
p80-f50-h8,historical_shares,12280,5,631,36
p80-f50-h8,historical_shares,12280,5,673,28
p80-f50-h8,historical_shares,12280,6,629,43
p80-f50-h8,historical_shares,12280,6,631,37
p80-f50-h8,historical_shares,12280,6,673,29
p80-f50-h8,historical_shares,12280,7,629,48
p80-f50-h8,historical_shares,12280,7,631,42
p80-f50-h8,historical_shares,12280,7,673,33
p80-f50-h8,historical_shares,12280,8,629,48
p80-f50-h8,historical_shares,12280,8,631,43
p80-f50-h8,historical_shares,12280,8,673,33
p80-f50-h8,historical_shares,12280,9,629,46
p80-f50-h8,historical_shares,12280,9,631,40
p80-f50-h8,historical_shares,12280,9,673,32
p80-f50-h8,historical_shares,12280,10,629,42
p80-f50-h8,historical_shares,12280,10,631,36
p80-f50-h8,historical_shares,12280,10,673,29
p80-f50-h8,historical_shares,12280,11,629,36
p80-f50-h8,historical_shares,12280,11,631,32
p80-f50-h8,historical_shares,12280,11,673,25
p80-f50-h8,historical_shares,12280,12,629,30
p80-f50-h8,historical_shares,12280,12,631,26
p80-f50-h8,historical_shares,12280,12,673,20
p80-f50-h8,historical_shares,14869,1,629,5
p80-f50-h8,historical_shares,14869,1,631,17
p80-f50-h8,historical_shares,14869,1,673,42
p80-f50-h8,historical_shares,14869,2,629,6
p80-f50-h8,historical_shares,14869,2,631,19
p80-f50-h8,historical_shares,14869,2,673,47
p80-f50-h8,historical_shares,14869,3,629,7
p80-f50-h8,historical_shares,14869,3,631,22
p80-f50-h8,historical_shares,14869,3,673,54
p80-f50-h8,historical_shares,14869,4,629,9
p80-f50-h8,historical_shares,14869,4,631,27
p80-f50-h8,historical_shares,14869,4,673,68
p80-f50-h8,historical_shares,14869,5,629,7
p80-f50-h8,historical_shares,14869,5,631,23
p80-f50-h8,historical_shares,14869,5,673,58
p80-f50-h8,historical_shares,14869,6,629,5
p80-f50-h8,historical_shares,14869,6,631,18
p80-f50-h8,historical_shares,14869,6,673,44
p80-f50-h8,historical_shares,14869,7,629,6
p80-f50-h8,historical_shares,14869,7,631,18
p80-f50-h8,historical_shares,14869,7,673,47
p80-f50-h8,historical_shares,14869,8,629,6
p80-f50-h8,historical_shares,14869,8,631,21
p80-f50-h8,historical_shares,14869,8,673,52
p80-f50-h8,historical_shares,14869,9,629,8
p80-f50-h8,historical_shares,14869,9,631,27
p80-f50-h8,historical_shares,14869,9,673,68
p80-f50-h8,historical_shares,14869,10,629,7
p80-f50-h8,historical_shares,14869,10,631,24
p80-f50-h8,historical_shares,14869,10,673,59
p80-f50-h8,historical_shares,14869,11,629,6
p80-f50-h8,historical_shares,14869,11,631,20
p80-f50-h8,historical_shares,14869,11,673,51
p80-f50-h8,historical_shares,14869,12,629,6
p80-f50-h8,historical_shares,14869,12,631,18
p80-f50-h8,historical_shares,14869,12,673,46
p80-f50-h8,historical_shares,14783,1,629,6
p80-f50-h8,historical_shares,14783,1,631,14
p80-f50-h8,historical_shares,14783,1,673,41
p80-f50-h8,historical_shares,14783,2,629,6
p80-f50-h8,historical_shares,14783,2,631,15
p80-f50-h8,historical_shares,14783,2,673,42
p80-f50-h8,historical_shares,14783,3,629,8
p80-f50-h8,historical_shares,14783,3,631,18
p80-f50-h8,historical_shares,14783,3,673,51
p80-f50-h8,historical_shares,14783,4,629,7
p80-f50-h8,historical_shares,14783,4,631,15
p80-f50-h8,historical_shares,14783,4,673,43
p80-f50-h8,historical_shares,14783,5,629,10
p80-f50-h8,historical_shares,14783,5,631,21
p80-f50-h8,historical_shares,14783,5,673,60
p80-f50-h8,historical_shares,14783,6,629,9
p80-f50-h8,historical_shares,14783,6,631,22
p80-f50-h8,historical_shares,14783,6,673,61
p80-f50-h8,historical_shares,14783,7,629,10
p80-f50-h8,historical_shares,14783,7,631,23
p80-f50-h8,historical_shares,14783,7,673,64
p80-f50-h8,historical_shares,14783,8,629,10
p80-f50-h8,historical_shares,14783,8,631,23
p80-f50-h8,historical_shares,14783,8,673,65
p80-f50-h8,historical_shares,14783,9,629,10
p80-f50-h8,historical_shares,14783,9,631,22
p80-f50-h8,historical_shares,14783,9,673,62
p80-f50-h8,historical_shares,14783,10,629,9
p80-f50-h8,historical_shares,14783,10,631,21
p80-f50-h8,historical_shares,14783,10,673,60
p80-f50-h8,historical_shares,14783,11,629,7
p80-f50-h8,historical_shares,14783,11,631,15
p80-f50-h8,historical_shares,14783,11,673,44
p80-f50-h8,historical_shares,14783,12,629,7
p80-f50-h8,historical_shares,14783,12,631,17
p80-f50-h8,historical_shares,14783,12,673,46
p80-f50-h10,optimized,11109,1,629,0
p80-f50-h10,optimized,11109,1,631,79
p80-f50-h10,optimized,11109,1,673,64
p80-f50-h10,optimized,11109,2,629,0
p80-f50-h10,optimized,11109,2,631,131
p80-f50-h10,optimized,11109,2,673,0
p80-f50-h10,optimized,11109,3,629,0
p80-f50-h10,optimized,11109,3,631,91
p80-f50-h10,optimized,11109,3,673,57
p80-f50-h10,optimized,11109,4,629,0
p80-f50-h10,optimized,11109,4,631,144
p80-f50-h10,optimized,11109,4,673,0
p80-f50-h10,optimized,11109,5,629,0
p80-f50-h10,optimized,11109,5,631,98
p80-f50-h10,optimized,11109,5,673,61
p80-f50-h10,optimized,11109,6,629,0
p80-f50-h10,optimized,11109,6,631,83
p80-f50-h10,optimized,11109,6,673,79
p80-f50-h10,optimized,11109,7,629,0
p80-f50-h10,optimized,11109,7,631,174
p80-f50-h10,optimized,11109,7,673,0
p80-f50-h10,optimized,11109,8,629,0
